country_code,country,year,political_stability_score,indicator,unit,yoy_change,stability_category
ITA,Italy,2002,0.838429808616638,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07823961973190308,Moderate Stability
ITA,Italy,2003,0.431488335132599,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.406941473484039,Moderate Stability
ITA,Italy,2004,0.269257694482803,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.16223064064979598,Moderate Stability
ITA,Italy,2005,0.489115536212921,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.21985784173011796,Moderate Stability
ITA,Italy,2006,0.5307337641716,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04161822795867903,Moderate Stability
ITA,Italy,2007,0.446970045566559,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.083763718605041,Moderate Stability
ITA,Italy,2008,0.547544240951538,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10057419538497897,Moderate Stability
ITA,Italy,2009,0.346905887126923,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.20063835382461498,Moderate Stability
ITA,Italy,2010,0.473923683166504,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.12701779603958102,Moderate Stability
ITA,Italy,2011,0.501207411289215,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.02728372812271096,Moderate Stability
ITA,Italy,2012,0.508217513561249,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0070101022720340245,Moderate Stability
ITA,Italy,2013,0.495499193668365,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.012718319892884022,Moderate Stability
ITA,Italy,2014,0.458165407180786,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.03733378648757896,Moderate Stability
ITA,Italy,2015,0.363257199525833,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.094908207654953,Moderate Stability
ITA,Italy,2016,0.355933427810669,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.007323771715164018,Moderate Stability
ITA,Italy,2017,0.292910486459732,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.063022941350937,Moderate Stability
ITA,Italy,2018,0.326271682977676,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.033361196517944,Moderate Stability
ITA,Italy,2019,0.381114274263382,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05484259128570601,Moderate Stability
ITA,Italy,2020,0.399345397949219,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.018231123685837014,Moderate Stability
ITA,Italy,2021,0.550520956516266,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.15117555856704695,Moderate Stability
ITA,Italy,2022,0.466298222541809,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08422273397445695,Moderate Stability
ITA,Italy,2023,0.583320736885071,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.117022514343262,Moderate Stability
JAM,Jamaica,1996,0.110229268670082,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
JAM,Jamaica,1998,0.083308145403862,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.026921123266219996,Moderate Stability
JAM,Jamaica,2000,0.186396479606628,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.103088334202766,Moderate Stability
JAM,Jamaica,2002,-0.208229526877403,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.394626006484031,Low Stability
JAM,Jamaica,2003,-0.384524792432785,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.17629526555538197,Low Stability
JAM,Jamaica,2004,-0.34566855430603,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03885623812675498,Low Stability
JAM,Jamaica,2005,-0.298737347126007,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04693120718002297,Low Stability
JAM,Jamaica,2006,-0.320163667201996,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.02142632007598899,Low Stability
JAM,Jamaica,2007,-0.256037086248398,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06412658095359802,Low Stability
JAM,Jamaica,2008,-0.307299733161926,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.051262646913528,Low Stability
JAM,Jamaica,2009,-0.363817691802979,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.05651795864105302,Low Stability
JAM,Jamaica,2010,-0.4295414686203,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.065723776817321,Low Stability
JAM,Jamaica,2011,-0.0629833340644836,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.36655813455581643,Low Stability
JAM,Jamaica,2012,0.12050811201334,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.18349144607782358,Moderate Stability
JAM,Jamaica,2013,0.182374373078346,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.061866261065006006,Moderate Stability
JAM,Jamaica,2014,0.0244925320148468,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1578818410634992,Moderate Stability
JAM,Jamaica,2015,0.0859657227993011,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.061473190784454304,Moderate Stability
JAM,Jamaica,2016,0.295468419790268,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.2095026969909669,Moderate Stability
JAM,Jamaica,2017,0.298303365707397,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.002834945917129017,Moderate Stability
JAM,Jamaica,2018,0.423993796110153,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.12569043040275596,Moderate Stability
JAM,Jamaica,2019,0.388309866189957,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.03568392992019598,Moderate Stability
JAM,Jamaica,2020,0.258682191371918,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.129627674818039,Moderate Stability
JAM,Jamaica,2021,0.217994332313538,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.040687859058380016,Moderate Stability
JAM,Jamaica,2022,0.364242792129517,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.146248459815979,Moderate Stability
JAM,Jamaica,2023,0.384837329387665,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.020594537258148027,Moderate Stability
JPN,Japan,1996,1.16188979148865,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,High Stability
JPN,Japan,1998,1.24767482280731,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.08578503131866011,High Stability
JPN,Japan,2000,1.19755268096924,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.050122141838069956,High Stability
JPN,Japan,2002,1.17602252960205,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.021530151367190165,High Stability
JPN,Japan,2003,1.0271201133728,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.14890241622924982,High Stability
JPN,Japan,2004,1.02831530570984,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0011951923370399076,High Stability
JPN,Japan,2005,1.03576946258545,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0074541568756101295,High Stability
JPN,Japan,2006,1.13833451271057,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10256505012511985,High Stability
JPN,Japan,2007,1.01037454605103,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1279599666595399,High Stability
JPN,Japan,2008,0.894625246524811,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.11574929952621904,Moderate Stability
JPN,Japan,2009,0.976251900196075,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.08162665367126398,Moderate Stability
JPN,Japan,2010,0.879353165626526,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.096898734569549,Moderate Stability
JPN,Japan,2011,0.99509197473526,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11573880910873402,Moderate Stability
JPN,Japan,2012,0.948442876338959,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04664909839630105,Moderate Stability
JPN,Japan,2013,1.01914191246033,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.07069903612137107,High Stability
JPN,Japan,2014,0.96859735250473,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.05054455995560003,Moderate Stability
JPN,Japan,2015,1.05422055721283,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.08562320470810003,High Stability
JPN,Japan,2016,0.968189001083374,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08603155612945601,Moderate Stability
JPN,Japan,2017,1.10012805461884,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.13193905353546587,High Stability
JPN,Japan,2018,1.03756272792816,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06256532669067982,High Stability
JPN,Japan,2019,1.01981234550476,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.01775038242339999,High Stability
JPN,Japan,2020,1.02614521980286,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.006332874298099922,High Stability
JPN,Japan,2021,1.0155017375946,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.010643482208259947,High Stability
JPN,Japan,2022,1.0326372385025,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.017135500907899948,High Stability
JPN,Japan,2023,0.951136231422424,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08150100708007602,Moderate Stability
JOR,Jordan,1996,-0.0449785143136978,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Low Stability
JOR,Jordan,1998,0.0752126201987267,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1201911345124245,Moderate Stability
JOR,Jordan,2000,0.000209700621780939,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07500291957694576,Moderate Stability
JOR,Jordan,2002,-0.456774443387985,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.45698414400976595,Low Stability
JOR,Jordan,2003,-0.0737013816833496,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3830730617046354,Low Stability
JOR,Jordan,2004,-0.234758883714676,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1610575020313264,Low Stability
JOR,Jordan,2005,-0.132929384708405,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10182949900627097,Low Stability
JOR,Jordan,2006,-0.762317538261414,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.629388153553009,Low Stability
JOR,Jordan,2007,-0.300741791725159,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.461575746536255,Low Stability
JOR,Jordan,2008,-0.370714008808136,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06997221708297696,Low Stability
JOR,Jordan,2009,-0.356457054615021,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.014256954193115012,Low Stability
JOR,Jordan,2010,-0.312492519617081,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04396453499793995,Low Stability
JOR,Jordan,2011,-0.513562262058258,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.20106974244117692,Low Stability
JOR,Jordan,2012,-0.523977637290955,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.010415375232697088,Low Stability
JOR,Jordan,2013,-0.6063152551651,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08233761787414495,Low Stability
JOR,Jordan,2014,-0.540025532245636,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.066289722919464,Low Stability
JOR,Jordan,2015,-0.606864869594574,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06683933734893799,Low Stability
JOR,Jordan,2016,-0.496246248483658,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11061862111091597,Low Stability
JOR,Jordan,2017,-0.434586673974991,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06165957450866699,Low Stability
JOR,Jordan,2018,-0.379854559898376,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05473211407661499,Low Stability
JOR,Jordan,2019,-0.276885151863098,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10296940803527804,Low Stability
JOR,Jordan,2020,-0.268401831388474,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.008483320474623968,Low Stability
JOR,Jordan,2021,-0.312566459178925,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.044164627790450994,Low Stability
JOR,Jordan,2022,-0.234430953860283,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.078135505318642,Low Stability
JOR,Jordan,2023,-0.20273420214653,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.031696751713752996,Low Stability
KAZ,Kazakhstan,1996,-0.367461204528809,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Low Stability
KAZ,Kazakhstan,1998,0.194383829832077,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.561845034360886,Moderate Stability
KAZ,Kazakhstan,2000,0.0900903418660164,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1042934879660606,Moderate Stability
KAZ,Kazakhstan,2002,0.358549177646637,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.26845883578062063,Moderate Stability
KAZ,Kazakhstan,2003,0.356259912252426,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0022892653942110375,Moderate Stability
KAZ,Kazakhstan,2004,0.0703879743814468,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2858719378709792,Moderate Stability
